,tid,dataset,qvid,vid1,vid2,rel1,rel2,s1,s2,s3,s4
576,576,activitynet-captions,v_KoeytdNfQ_M,v_u_HDCcby_B0,v_xv6h1JNMX8g,0.33064399287104607,0.45123738547166187,0,0,0,0
577,577,activitynet-captions,v_mSPUMHD4F-E,v_sqcJOpPrexQ,v_yjOriMHCSdw,0.3292274671391799,0.20614549411194666,0,0,0,0
578,578,activitynet-captions,v_erXZ0pZEtGE,v_VFSSZXuMmgg,v__Mz7KEe_mz0,0.16589455329813063,0.05286939209327102,0,0,0,0
579,579,activitynet-captions,v_WBkqGBFsdgI,v_9XmzbuByY_E,v_Oa26_SgrY8w,0.4261527985334396,0.2661555666062567,0,0,0,0
580,580,activitynet-captions,v_Pu5p7SC3sqg,v_J6-rLsT975U,v_GnbyHdd-BjQ,0.42746423184871674,0.12560839634388685,0,0,0,0
581,581,activitynet-captions,v_tRatWgaZ-a0,v_w5J3Gt5WLwU,v_esZMkzlZiuY,0.32287465035915375,0.5137952566146851,0,0,0,0
582,582,activitynet-captions,v_pxfc6AIPrig,v_Y0G_wA38HkI,v_gdyEfPbUEjw,0.48457734073911396,0.3078377485275269,0,0,0,0
583,583,activitynet-captions,v_q-FOdt9a7Js,v_NcjQI0avKHE,v_J6-rLsT975U,0.20817038416862488,0.43633097410202026,0,0,0,0
584,584,activitynet-captions,v_jPaeFy4Phz4,v_JvP1O8ZIL3A,v_WcQV3OzK_sc,0.5116041541099549,0.3596179059573582,0,0,0,0
585,585,activitynet-captions,v_-vKXPND_mD8,v_6aWTCiY3eww,v_D18b2IZpxk0,0.5929196119308472,0.41861719638109207,0,0,0,0
586,586,activitynet-captions,v_NBXH7A2EO7Q,v_KBxE7NIOkf8,v_jbSBQL08VHA,0.2359505221247673,0.552644157409668,0,0,0,0
587,587,activitynet-captions,v_aDsRltSdQak,v_kkLRLb8TGwI,v_uFtP9Z_K87U,0.13812631769822195,0.3213389366865158,0,0,0,0
588,588,activitynet-captions,v_Boa880LnJ3w,v_bJahexpTlr8,v_vdTisVMhW7I,0.5154720917344093,0.24508025922945567,0,0,0,0
589,589,activitynet-captions,v_fm9mf-VuWxI,v_QWqEi91fWOQ,v_6U081DbNJIY,0.4507066488265991,0.2752310087283452,0,0,0,0
590,590,activitynet-captions,v_yhWPzE-kmk4,v_QY-2lN9zwho,v_iY7bZQnHXlk,0.33873746792475384,0.2017377493056384,0,0,0,0
591,591,activitynet-captions,v_ta9cB1q4AzU,v_s789WxU8PFY,v_Wr_Eu2M7U9E,0.21612396277487278,0.08555757648383196,0,0,0,0
592,592,activitynet-captions,v_dE1NAofn3ks,v_nDG3MsnLE20,v_qcsGJTJstZ4,0.21028927630848354,0.3759853456701551,0,0,0,0
593,593,activitynet-captions,v_38nAdby_fTw,v_NJuf9o45A8U,v_ux4iT6vQQb0,0.1659239875152707,0.2662578837739097,0,0,0,0
594,594,activitynet-captions,v_Anvhv9FFv1Q,v_90cHokbZy6A,v_h4SzYWJUqVQ,0.4589709222316742,0.2590833480159442,0,0,0,0
595,595,activitynet-captions,v_9nE6C-efQdc,v_zVOj9aaq4L0,v_iCveBOc8JzM,0.34112259186804295,0.19518204840521017,0,0,0,0
596,596,activitynet-captions,v_8hrRE3_sWXo,v_9-XGzUTSsuI,v_yVbzejdydrw,0.3641786656596444,0.220315620303154,0,0,0,0
597,597,activitynet-captions,v_pA8QJ2ZoeBM,v_R3HC-IAZVZg,v_d6uMS_ZgMg4,0.2671123025092212,0.38163082549969357,0,0,0,0
598,598,activitynet-captions,v_-DphPPTybSY,v_b82y7f7TFbw,v_2NITA0d4vqo,0.17434719502925872,0.31448331219144166,0,0,0,0
599,599,activitynet-captions,v_JksdZ0YMkoQ,v_8rHY_Vt2FLA,v_Ny8NDMWfGJk,0.37731254526547026,0.2639979400805065,0,0,0,0
600,600,activitynet-captions,v_I-C_fOUaknA,v_DXu_aHrZaUs,v_Wr_Eu2M7U9E,0.32271330886416966,0.15547199733555317,0,0,0,0
601,601,activitynet-captions,v_5Fq-ln3yC38,v_Z-2Gwqt_GCQ,v_mSPUMHD4F-E,0.3722076659852808,0.23553849048912526,0,0,0,0
602,602,activitynet-captions,v_U0HiAZCgmd8,v_HhlWUEbHBUk,v_FOF8YgUhRNA,0.5253708064556122,0.6855892658233642,0,0,0,0
603,603,activitynet-captions,v_McFsP60TqH4,v_rcrhyi2EzZc,v_Mu8-AwcMqaw,0.1914801899343729,0.4836234629154205,0,0,0,0
604,604,activitynet-captions,v_7xpkFhlxo2Q,v_Re-SsHmajds,v_tLxv2E7gj5c,0.41581053137779234,0.5229655504226685,0,0,0,0
605,605,activitynet-captions,v_exhsUZg_xQA,v_oXKrreio9hg,v_JoiZmVQCLCI,0.3559447944164276,0.4756492425998052,0,0,0,0
606,606,activitynet-captions,v_A9uBPwP7DQc,v_NsqW8ZwYDEk,v_XeC4nqBB5BM,0.11579368216916919,0.44073921348899603,0,0,0,0
607,607,activitynet-captions,v_niqc-dW54ic,v_E3IP4Y8e_ho,v_lI6h3H4Zs98,0.20378433763980866,0.0963254018376271,0,0,0,0
608,608,activitynet-captions,v_MSSb3wPd5hM,v_pgff9mC5y3s,v_CmEQjszPDrg,0.10683016159704753,0.22399661938349405,0,0,0,0
609,609,activitynet-captions,v_-WrOnvkUTXg,v_yGwevg8vwuU,v_wuknZBoyMRE,0.35941898822784424,0.21110114206870398,0,0,0,0
610,610,activitynet-captions,v_FsS_NCZEfaI,v__0IkiqDouX8,v_gOe72cTd0IA,0.5415649712085724,0.25180125676772813,0,0,0,0
611,611,activitynet-captions,v_kBDTz-dwQ2k,v_fBbjlXgtd50,v_y7WO-8cQfO0,0.35186006780713797,0.24676118344068526,0,0,0,0
612,612,activitynet-captions,v_ZGSi-QAkf5A,v_f98FHTGx64Q,v_Qf6gZtm9BIg,0.10025795397814363,0.2110029086470604,0,0,0,0
613,613,activitynet-captions,v_sGTDKZuG1vE,v_kUlwaBYvyBI,v_nwttSIR1qvs,0.3460344076156616,0.456536192033026,0,0,0,0
614,614,activitynet-captions,v_-wFNUGYf298,v_gY-8BUnSgf4,v_peoMXSP3VgY,0.24512791343861157,0.12873148266226053,0,0,0,0
615,615,activitynet-captions,v_gmFioIDX4X0,v_BD_ON66t6rM,v_afL6f_pwgMs,0.5537506490945816,0.2551032677292824,0,0,0,0
616,616,activitynet-captions,v_jRfTdoqG7Tw,v_2oc0OBWkYfg,v_9WOvWFdA7lY,0.38634972274303436,0.23300934050764358,0,0,0,0
617,617,activitynet-captions,v_SthTqCtPg7s,v_pULb9WvZwU4,v_FGtoyNOi6gg,0.3001997437742021,0.5308721780776977,0,0,0,0
618,618,activitynet-captions,v_O1XzCrHZm34,v_ZjHIN-M-dQY,v_LdDB7xXXHQM,0.22348285714785257,0.3399488131205241,0,0,0,0
619,619,activitynet-captions,v_sByOncVAMqg,v_c-8GvZKndyQ,v_9wtMJoqGTg0,0.576659748951594,0.4086490472157796,0,0,0,0
620,620,activitynet-captions,v_Yz7FjWlA6U4,v_HGDatODUecQ,v_1opIvQF0m_M,0.43998578786849973,0.23444373905658722,0,0,0,0
621,621,activitynet-captions,v_dla6qDuAXTw,v_RCyZgp1F06s,v_8v2sAylgkgc,0.3537082374095917,0.4609997272491455,0,0,0,0
622,622,activitynet-captions,v_FLbTQGyoEMk,v_sAAARH12tdc,v_uBkJa679ffE,0.3281366407871246,0.5678364719663348,0,0,0,0
623,623,activitynet-captions,v_TdZOfBHjU5g,v_FI_1dsErIXE,v_ZoKZTceDTLA,0.40630548298358915,0.269150624898347,0,0,0,0
624,624,activitynet-captions,v_FNHoSA0hLgM,v_7xpkFhlxo2Q,v_aWz9H0jTv3c,0.3652876950800419,0.6875374615192413,0,0,0,0
625,625,activitynet-captions,v_lIXHKxbq59c,v_CsvEXvHlO3M,v_6uNhwOSZXco,0.3896467412511508,0.273391332211239,0,0,0,0
626,626,activitynet-captions,v_-XCESzrIWXA,v_Ihmu18WVMpk,v_RatbnDSuY7w,0.301927017668883,0.16545864442984262,0,0,0,0
627,627,activitynet-captions,v_bi6C3kyP4mU,v_thgW2RT30qQ,v_7OcfzMIZsxA,0.2213692752023538,0.09568530746868678,0,0,0,0
628,628,activitynet-captions,v_8jj-mhVrlGA,v_cu8TBL7msJg,v_GnLUmMkyvCo,0.4270881464083989,0.295038603246212,0,0,0,0
629,629,activitynet-captions,v_sTtFSpelQk4,v_ghWwS5ev6xk,v_dzR4voNDZ7g,0.617608334336962,0.4370620335851397,0,0,0,0
630,630,activitynet-captions,v_T8nteSe3U9Q,v_ISJodiRZ_uo,v_I3WRp3QB8eg,0.16918130472979762,0.3153912540939119,0,0,0,0
631,631,activitynet-captions,v_wkSm7bUCgGQ,v_hShYj_OGFtc,v_HeHQxObROwQ,0.1676727645099163,0.5281238920158811,0,0,0,0
632,632,activitynet-captions,v_aVDyPmUgHU0,v_8Da6w-Eg3Ko,v_DsUbSyRX-B4,0.3727565280028752,0.140464142896235,0,0,0,0
633,633,activitynet-captions,v_fKy5rh-SoTM,v_frWLB7ZxMNI,v_cGNkR-JvaJs,0.3671039429803689,0.25934903154318983,0,0,0,0
634,634,activitynet-captions,v_OK84hJx9daQ,v_74HRnmwIhfM,v_NkJA_0tErGY,0.4566454440355301,0.3476491838693619,0,0,0,0
635,635,activitynet-captions,v_cxVbaN4GxxU,v_YJ4ynq5Adg0,v_ZgVmS-AhYgA,0.25916681373491884,0.11946002393960953,0,0,0,0
636,636,activitynet-captions,v_AyWXuUCDSjw,v_GqWH2IYPw6U,v_c2VcfB3YTBo,0.09372990904375911,0.20867629305404775,0,0,0,0
637,637,activitynet-captions,v_QPKJDlQSO6c,v_JOYduGqZSRc,v_J__1J4MmH4w,0.4353298880159855,0.5918153047561645,0,0,0,0
638,638,activitynet-captions,v_q3NOVbRyFfw,v_r40TuTkt9y4,v_x39KxoQHEp4,0.39398932953675586,0.5078640324728829,0,0,0,0
639,639,activitynet-captions,v_FeWZkO6kZl0,v_Nq3b9OReeEI,v_-h3NbdE8N9M,0.4218776784837246,0.592259807246072,0,0,0,0
640,640,activitynet-captions,v_VkdPyMG-Gvo,v_fp0dd844oUU,v_KxAxMZ6dYa4,0.29271743260324,0.16479937359690666,0,0,0,0
641,641,activitynet-captions,v_A-Oz6mBBBZQ,v_oZgyW8Yca_M,v_DcoHV4WiHQk,0.2626018673181534,0.36683906614780426,0,0,0,0
642,642,activitynet-captions,v_UsqhZb0co6o,v_Ta_Kf0dCd3U,v_aAlbRFeu32E,0.18103243224322796,0.30535721885306494,0,0,0,0
643,643,activitynet-captions,v_zYQ-WdosIwI,v_a073aSPGTIw,v_AHXcJCpvkAQ,0.4597333570321401,0.2549963891506195,0,0,0,0
644,644,activitynet-captions,v_fFu37ig0pkY,v_FRag7CCTP4k,v_9hYyE1gofFQ,0.24083920461790903,0.4849451354571751,0,0,0,0
645,645,activitynet-captions,v_x7lP6GKepco,v_45Bscg4Qe-I,v_bXCOtMuaJf4,0.29742621382077533,0.18828238298495611,0,0,0,0
646,646,activitynet-captions,v_yXzLQU_jS44,v_S4GiCywMi38,v_o18RrUlR-0Y,0.4376995617693121,0.3174565453082323,0,0,0,0
647,647,activitynet-captions,v_7QxUtHqQdbY,v_8d8juWOKb0c,v_1RMNLqb8OWI,0.11064370907843113,0.26247754096984866,0,0,0,0
648,648,activitynet-captions,v_2mXGnG6ZBDA,v_tdHQb9Uwc4A,v_cRpzDPS6zeY,0.09853945217198795,0.2275337740778923,0,0,0,0
649,649,activitynet-captions,v_8_XQPqLdblg,v_x_FAc0KqMVw,v_cwhkG3LhZO8,0.30292503014206884,0.13549734226294927,0,0,0,0
650,650,activitynet-captions,v_0VHUSC4YFT4,v_ix40OdQd7iE,v_Yojuicji624,0.3569539666175842,0.25147698540240526,0,0,0,0
651,651,activitynet-captions,v_Wq-eDa62BcI,v_ru4NMIVZqrg,v_sVma83g_wmg,0.2359412345621321,0.49992726530347553,0,0,0,0
652,652,activitynet-captions,v_KuAVv3uS4zc,v_4XGQR2VmWpw,v_xUKQWr2aLTU,0.284185579419136,0.47748350765970016,0,0,0,0
653,653,activitynet-captions,v_g0Cp28ElIMk,v_-ap649M020k,v_ILeNuidJc00,0.18283123203686305,0.32278576327694786,0,0,0,0
654,654,activitynet-captions,v_G71xFbDSSno,v_dXONZBWOKHk,v_lzcVvTHZlQo,0.2173251286149025,0.0522303581237793,0,0,0,0
655,655,activitynet-captions,v_iuEuMQUXLVw,v_IAZV246DKis,v_X1lLinc_yvo,0.35297139259901916,0.47393038868904114,0,0,0,0
656,656,activitynet-captions,v_AV8q7nnOtq4,v_FCiKVtVqTAA,v_rt3t2n6K_ww,0.36366546154022217,0.47969176769256594,0,0,0,0
657,657,activitynet-captions,v_izdf6Fm48Tc,v_o67-Z8n-jEE,v_fxyqt18d-jo,0.39772550761699677,0.2769737775836672,0,0,0,0
658,658,activitynet-captions,v_pnxgTQofPQo,v_bNRE808ALfM,v_jsxrJJkUl2E,0.17648814618587494,0.2828279659152031,0,0,0,0
659,659,activitynet-captions,v_mTtBz5d83C4,v_0EewuppFjEw,v_c0Hix_5Vm8I,0.3192622555153711,0.18176260590553284,0,0,0,0
660,660,activitynet-captions,v_rzsp_r9fq_A,v_D5iU1Qfy-wk,v_hzU9--vcDMY,0.06773066229652613,0.18144883712132773,0,0,0,0
661,661,activitynet-captions,v_xYM6h31PrM0,v_V-6nF6U6rfI,v_ShiBZnuxlmc,0.6778376460075378,0.47530560408319744,0,0,0,0
662,662,activitynet-captions,v_tTEAlDsmZrA,v_qrvPTE0kb5U,v_6VT2jBflMAM,0.26220580509730745,0.4069494853417079,0,0,0,0
663,663,activitynet-captions,v_QxsELAtsSWE,v_gjyT6Rt985k,v_kMRQmijCc5Y,0.17662490490410063,0.35638226568698883,0,0,0,0
664,664,activitynet-captions,v_3AZgr5HkSDY,v_2AQg1DDVYHI,v_62Dwj4l7_qs,0.29010231494903566,0.5153540134429931,0,0,0,0
665,665,activitynet-captions,v_QV2QXt6eDdI,v_lGvI5pyjpFg,v_U_FxyViYYBA,0.4182673245668411,0.21793086702624956,0,0,0,0
666,666,activitynet-captions,v_A4L4ObzZ5VE,v__Af_9cK5x4E,v_k6pU9VaFsZ8,0.22816123171812958,0.06419436484575272,0,0,0,0
667,667,activitynet-captions,v_dot-t-Nen_k,v_fE3j74_s4KY,v_9-yueOtwiL8,0.2648707628250122,0.3765968233346939,0,0,0,0
668,668,activitynet-captions,v_wRKFbuczjsw,v_pem8BpCspUM,v_pKOwZrmQan4,0.22447384055703878,0.3584741912782192,0,0,0,0
669,669,activitynet-captions,v_T1T3UvwZcKU,v_Gg8Ha8OPtZ0,v_TbxVdELEiO8,0.17320996522903442,0.3011931777000427,0,0,0,0
670,670,activitynet-captions,v_sHRajZw7A8g,v_yATxB9giT34,v__9h6NBOPTy8,0.25599324161356146,0.4879284769296646,0,0,0,0
671,671,activitynet-captions,v_c4ctwOucndQ,v_ksNvNH4fpdo,v_WzAGE-xKDpw,0.48529038826624554,0.5968036353588104,0,0,0,0
672,672,activitynet-captions,v_wVHD_Y5J3qE,v_XBBT8UvESiE,v_KcSo4p-hhBs,0.328022552388055,0.5230453312397003,0,0,0,0
673,673,activitynet-captions,v_JlCQlNjvXzA,v_15IRaGI4Ml0,v_arnKDX_ToxE,0.27170143127441404,0.46596217155456543,0,0,0,0
674,674,activitynet-captions,v_AVIMCVsLrVw,v_IEqnfSiCIXc,v_PUWg7fXnCf0,0.17254879474639892,0.2970782934377591,0,0,0,0
675,675,activitynet-captions,v_yeWCfvmeUvM,v_BGHQbw5HZ9Y,v_Z-kXPcLsxBg,0.37450455129146576,0.2053852155804634,0,0,0,0
676,676,activitynet-captions,v_AdP2aMo6OgY,v_gSOUhz7yQ-s,v_wBwBm7Ju9a8,0.11344265503187974,0.3862001493573189,0,0,0,0
677,677,activitynet-captions,v_zlOErVVHKEk,v_yfjnahzAPSc,v_QHn9KyE-zZo,0.4763166341516707,0.2157494865823537,0,0,0,0
678,678,activitynet-captions,v_yCAsVc5Tb_0,v_bR62246z9qA,v_STAvUAslEYM,0.39947623485013056,0.18254952190014032,0,0,0,0
679,679,activitynet-captions,v_mWOa-0w0Bls,v_52PO939EtGw,v_vb1CG5i1lEs,0.5835299253463745,0.4777906060218811,0,0,0,0
680,680,activitynet-captions,v_D32TzYSHM08,v_-npRRmY2wBs,v_twrPZghmNtA,0.11437635363212653,0.27773694942394894,0,0,0,0
681,681,activitynet-captions,v_vvHrSeomFtg,v_RKUEXxnXrm8,v_3X6eP273RoI,0.4575866886547634,0.32774525647982955,0,0,0,0
682,682,activitynet-captions,v_iGxMm7C1q48,v_TXgzRTa2C38,v_Gg8Ha8OPtZ0,0.4969780817627907,0.2865516518553098,0,0,0,0
683,683,activitynet-captions,v_RYl-eG9hasI,v_Amgt0yzQido,v_ELlRh3gjpeE,0.3056265711784363,0.18493175692856312,0,0,0,0
684,684,activitynet-captions,v_aRZd3O6-PKw,v_e5_lP2HgtSE,v_bXT72HACH4I,0.10992469415068626,0.2271166443824768,0,0,0,0
685,685,activitynet-captions,v_h91i2x9Gouk,v_VXiaPftjWqQ,v_4Dj7wOTfyH4,0.31018891334533694,0.5250619500875473,0,0,0,0
686,686,activitynet-captions,v_zB8kwWJqQ8Q,v_nO2tXrQDD8I,v_wlx5YuEHsO8,0.33114979416131973,0.19631930547101156,0,0,0,0
687,687,activitynet-captions,v_WZeMQ-5dFlM,v_ez9uLqGV7AA,v_sFKOnFMJF2Q,0.5859821907111576,0.4535957038402557,0,0,0,0
688,688,activitynet-captions,v_c6BcS5NdI6E,v_D74hnUdBs04,v_ZGnnFIDJjaY,0.7471454739570618,0.25745827332139015,0,0,0,0
689,689,activitynet-captions,v_aSFtL7YEbDE,v_KEJP4Uxa5m0,v_3q_MOQNfSmA,0.3356671556830406,0.4431893974542618,0,0,0,0
690,690,activitynet-captions,v_9PFlQcBl_jU,v_UL_3QfD3ERM,v_TOBHIXCu4Ic,0.34751246656690327,0.1949058510363102,0,0,0,0
691,691,activitynet-captions,v_-ap649M020k,v_c8HFew22GnI,v_U697zTxxDHM,0.21575249997632845,0.4106236360967159,0,0,0,0
692,692,activitynet-captions,v_ns8v94HCtlM,v_-t2ikmhg9_w,v_mV5DfYFg4H0,0.31740673383076984,0.2169417863090833,0,0,0,0
693,693,activitynet-captions,v_vdq_xoRyxCU,v_UI98gtpg7FE,v_xnCw4tvy0uQ,0.1815951899625361,0.35069333761930466,0,0,0,0
694,694,activitynet-captions,v_y9bLCC26MGQ,v_FaDD5MyZj88,v_aw4ehW-wTKA,0.4913042059966496,0.20818205603531428,0,0,0,0
695,695,activitynet-captions,v_DgcoDX3HbKY,v_b-p57jzkrQI,v_iNs17kcwlDk,0.5207259297370911,0.2041783332824707,0,0,0,0
696,696,activitynet-captions,v_ZU4Mgdd3omA,v_4ACqWG_p1bI,v_ynpvos7UFZo,0.22429070125023523,0.0987387311955293,0,0,0,0
697,697,activitynet-captions,v_CsvEXvHlO3M,v_U7x4eGLBITE,v_aDBSNU2trmo,0.370259428396821,0.21986330002546312,0,0,0,0
698,698,activitynet-captions,v__hdjRMpleWs,v_zmaDLAZu4kA,v_-KbDXeEoQ1E,0.6712617625792822,0.4328447997570038,0,0,0,0
699,699,activitynet-captions,v_xICaX0kCCF4,v_6_XA3oKwwzU,v_3S7EwcX-Rd0,0.04722098633646965,0.2813690882176161,0,0,0,0
700,700,activitynet-captions,v_0gf3AgK1YLY,v_7lv1VOxIng4,v_QrsOyEw4_7k,0.5372121844972882,0.43717435002326965,0,0,0,0
701,701,activitynet-captions,v_x_FAc0KqMVw,v_zPV8s8ZuLBY,v_3ZUy7h-dN38,0.4769284294711219,0.37601188756525517,0,0,0,0
702,702,activitynet-captions,v_xFqGY-y4OUg,v_DfOiHMcrCbs,v_6TUA9ipKk9I,0.14037392164270082,0.32202264443039896,0,0,0,0
703,703,activitynet-captions,v_zU6SnkNIdrw,v_VRiUhsafjRM,v_c9A384zijnk,0.39677025170789826,0.2818176767655781,0,0,0,0
704,704,activitynet-captions,v_PuylbPlzbH0,v_Cb_R59_-0zU,v_BCC6fxrmA9M,0.20035638008266687,0.41326506932576496,0,0,0,0
705,705,activitynet-captions,v_fdHpRUOSi28,v_rVxxAI6wlXk,v_b1uGF3c3Vz4,0.24392245337367058,0.5032354550702232,0,0,0,0
706,706,activitynet-captions,v_DPw74KWZzGY,v_XeRiPVEZ6pY,v_aq41GgfAlDo,0.33191933035850524,0.20856550931930543,0,0,0,0
707,707,activitynet-captions,v_4mRdgV8t4KY,v_hoyQ36EH1a8,v_34NXXCSWyzE,0.44894692798455554,0.2880673309167226,0,0,0,0
708,708,activitynet-captions,v_44r5SAczrOg,v_RVbejE3s3m4,v_i4SNM6xSLI8,0.31990526616573334,0.11841646134853363,0,0,0,0
709,709,activitynet-captions,v_ktfxYSZjJyM,v_z_ExqQ80T5g,v_Y0G_wA38HkI,0.3446265012025833,0.23110164375975728,0,0,0,0
710,710,activitynet-captions,v_6diEN8nUqsI,v_AIZWoAbhUTY,v_y1F_Hzpux48,0.12630098313093185,0.595730185508728,0,0,0,0
711,711,activitynet-captions,v_UBqFQKI1YW8,v_hFlDERq1ThU,v_7uumfT4aGLU,0.4251240288669413,0.5974118113517761,0,0,0,0
712,712,activitynet-captions,v_w83HV_L4AiU,v_0O589B9zr84,v_A6CBFa22oJc,0.16341097227164678,0.2930753479401271,0,0,0,0
713,713,activitynet-captions,v_Hj_YKQiU-8Y,v_tD30qafrkhM,v_KNLGluuewIU,0.24023876269347966,0.6412024199962616,0,0,0,0
714,714,activitynet-captions,v_ZUM89wyBcYY,v_kLpYpfT5bok,v_GycRQhoHnXw,0.26387032369772595,0.4132496118545532,0,0,0,0
715,715,activitynet-captions,v_DxtISmKol2I,v_2AQg1DDVYHI,v_0zjA3KPnLK8,0.25963259612520534,0.47421053647994993,0,0,0,0
716,716,activitynet-captions,v_Nf-7lKa387k,v_yslzj3NGuLU,v_b87ec6jTm_M,0.11496761358446544,0.24025891069322824,0,0,0,0
717,717,activitynet-captions,v_SpEdr2o2TP0,v_rob5gIT_pAw,v_rKnQNI9PNFI,0.12078700736165046,0.221262713894248,0,0,0,0
718,718,activitynet-captions,v_zRBspE-uJUo,v_wBwBm7Ju9a8,v_pYvqbfVY-s8,0.3726509168744087,0.225834588209788,0,0,0,0
719,719,activitynet-captions,v_gOniW-yEZ0k,v_tXuNa_h804c,v_Opqg11Nkb7c,0.24105949327349663,0.11070157090822856,0,0,0,0
720,720,activitynet-captions,v_plZs-3GtoOo,v_3Wjig_NRlnU,v_j_q_MOjw80Q,0.1661811000244184,0.27923035956919195,0,0,0,0
721,721,activitynet-captions,v_prqwtY9cn6s,v_VOnP9N7FAT8,v_4CTczKzaPa4,0.26278485144887653,0.14977134577929974,0,0,0,0
722,722,activitynet-captions,v_JGuVc7z_YOQ,v_k4a5XXRYKK4,v_1XtjXqqPvyQ,0.450148565073808,0.17064679926261306,0,0,0,0
723,723,activitynet-captions,v_hiifjzLG8Io,v_hQl2eeYX3IY,v_51XRujaBAbE,0.2628667120422636,0.13140203058719635,0,0,0,0
724,724,activitynet-captions,v_lCX7y_KAihU,v_xBtydVn3MVI,v_Zso0ZBs2y6E,0.47395127585956026,0.2563816138676235,0,0,0,0
725,725,activitynet-captions,v_PlAVnu-ueM4,v_BZQb9uWULOc,v_0pGXfomqurw,0.08600519448518754,0.2613649492462476,0,0,0,0
726,726,activitynet-captions,v_txsupdxCToQ,v_eJnSC8C3OIw,v__uOfIm1tFcI,0.2832747604697943,0.45908578485250473,0,0,0,0
727,727,activitynet-captions,v__f0S0vQZ9JM,v_xbQQhK7wQZQ,v__9h6NBOPTy8,0.2775629113117854,0.4282600979010264,0,0,0,0
728,728,activitynet-captions,v_Yp9DBq34bFQ,v__B2kFN9MfwU,v_AZrI6X2XAUU,0.32604427138964337,0.16444957628846169,0,0,0,0
729,729,activitynet-captions,v_ilE77hVgjjo,v_WjueR8K-nnI,v_nyjtOdSyHn4,0.1656221877783537,0.3088984489440918,0,0,0,0
730,730,activitynet-captions,v_YMbZ7RFRuYI,v_nnUYbsoLNqo,v_Rai5nKbB6wU,0.3093746943133218,0.16884949593804777,0,0,0,0
731,731,activitynet-captions,v_2Dlfwnvz76Q,v_Q8EoKJNm4mc,v_e6Dhfn1d3ic,0.20252479426562786,0.02181378858430045,0,0,0,0
732,732,activitynet-captions,v_RUAWJc2OIJY,v_pOyP_kDaskY,v_m3yLm_dJU94,0.18400565767660737,0.35079358021418255,0,0,0,0
733,733,activitynet-captions,v_lVXgy-JU14Q,v_USwMjvs45MU,v__sgg_QEjcEE,0.08899118431976863,0.2593364973480885,0,0,0,0
734,734,activitynet-captions,v_IJUokB_p3Yo,v_Ni7Lqloy5Qc,v_D2TQ_RR2Q50,0.1618051002068179,0.29048330585161847,0,0,0,0
735,735,activitynet-captions,v_fRUoSevi63M,v_2fMpsSrmeIA,v_gEYutYXODs4,0.1899692416191101,0.2905588514275021,0,0,0,0
736,736,activitynet-captions,v_5SzzJMuyC_M,v_V9LQVhq2ePE,v_ZQs0S7WwYiM,0.4669812321662903,0.18652645647525787,0,0,0,0
737,737,activitynet-captions,v_LlhgIOYsxsE,v_96c3BWVDoq4,v_gGai6uu5Yjs,0.12646540999412537,0.23135530203580856,0,0,0,0
738,738,activitynet-captions,v_TrhOt1WyU7Y,v_MDdCBN1o2sE,v_VEwZJ-5u_Xs,0.7077975571155548,0.5914796988169352,0,0,0,0
739,739,activitynet-captions,v_27Pg4wHah2I,v_lE3Hs4bsPhg,v_uICwWvS_AOo,0.29689749144017696,0.17580665993903363,0,0,0,0
740,740,activitynet-captions,v_UyqM2sglj1s,v_qt-0mo_8ufU,v_FXb8rBMvol4,0.4282937986510141,0.2954974425335725,0,0,0,0
741,741,activitynet-captions,v_v3tNh1and0U,v_4dw_Hk9Wpc4,v_vDaDT1vUOfI,0.3216914238408208,0.586582362651825,0,0,0,0
742,742,activitynet-captions,v_V50vtrHboIE,v_XKOeu8n7R7s,v_H80bs53Arrw,0.3011382321516673,0.5687579214572906,0,0,0,0
743,743,activitynet-captions,v_s1YjWVUu6pM,v_cpy_BFGQoQ8,v_AuVL_nkYXw0,0.24487012811005116,0.4275884415422167,0,0,0,0
744,744,activitynet-captions,v_vGZO5lM61D4,v_g4uvBcIE1Os,v_-y8LMGQt8uI,0.1307956025004387,0.281835201382637,0,0,0,0
745,745,activitynet-captions,v_m6C4SOxfNGQ,v_xATeffo_kP4,v_Rx4gq8hrZ8s,0.2818971574306488,0.45334036151568097,0,0,0,0
746,746,activitynet-captions,v_VthI1KPjEq8,v_w9M6GUCtoQQ,v_ntJk6Rj-lRA,0.3508336544036865,0.24491735015596663,0,0,0,0
747,747,activitynet-captions,v_xsdrqauYhJs,v_UlddctIswqo,v_hg8WbkmC2nU,0.36151374876499176,0.22656040731817484,0,0,0,0
748,748,activitynet-captions,v__8HTgaTPFRo,v_fs8yU4pBNm4,v_K9ccE4wrTts,0.10063132271170616,0.24527764916419983,0,0,0,0
749,749,activitynet-captions,v_n_sfeihU3f8,v_JvFo4uTvmYs,v__AdJtwjeITM,0.14400368473596042,0.26571204682642763,0,0,0,0
750,750,activitynet-captions,v_-0i3BpAQAgE,v_jTChoOFb05w,v_1qU2CdUQbw0,0.08370966890028544,0.19026078470051289,0,0,0,0
751,751,activitynet-captions,v_adUapXmi-xA,v_sOMA_oI7dgk,v_wJOHmxQZPR4,0.2326532925168673,0.11512787640094757,0,0,0,0
752,752,activitynet-captions,v_-ArIbKfZc2s,v_K3sJnHGHQHM,v_AgocNx3-De0,0.31402262939761083,0.44651160668581724,0,0,0,0
